Building probod binary...
        	Error:      	"[{{Hdq8LCSQAKAAAQAAAZrUbtO-Y3KfocHI Pagination Framework 4} WyJIZHE4TENTUUFLQUFBUUFBQVpyVWJ0Ty1ZM0tmb2NISSIsIjIwMjUtMTEtMzBUMTI6MDM6NDQuMzE4NzYyKzAxOjAwIl0} {{Hdq8LCSQAKAAAQAAAZrUbtOzZ9eWxB2W Pagination Framework 3} WyJIZHE4TENTUUFLQUFBUUFBQVpyVWJ0T3paOWVXeEIyVyIsIjIwMjUtMTEtMzBUMTI6MDM6NDQuMzA3NjYzKzAxOjAwIl0} {{Hdq8LCSQAKAAAQAAAZrUbtOpWd2ya-1K Pagination Framework 2} WyJIZHE4TENTUUFLQUFBUUFBQVpyVWJ0T3BXZDJ5YS0xSyIsIjIwMjUtMTEtMzBUMTI6MDM6NDQuMjk3MTI2KzAxOjAwIl0} {{Hdq8LCSQAKAAAQAAAZrUbtOf2pC9rips Pagination Framework 1} WyJIZHE4TENTUUFLQUFBUUFBQVpyVWJ0T2YycEM5cmlwcyIsIjIwMjUtMTEtMzBUMTI6MDM6NDQuMjg3Mzg1KzAxOjAwIl0} {{Hdq8LCSQAKAAAQAAAZrUbtOSQfeZXXZ_ Pagination Framework 0} WyJIZHE4TENTUUFLQUFBUUFBQVpyVWJ0T1NRZmVaWFhaXyIsIjIwMjUtMTEtMzBUMTI6MDM6NDQuMjc0MjU5KzAxOjAwIl0}]" should have 2 item(s), but has 5
        	Test:       	TestFramework_Pagination/first/after_pagination
    framework_test.go:1340: 
        	Error Trace:	/Users/gearnode/Developer/probo/probo/e2e/console/framework_test.go:1340
        	Error:      	Should be true
        	Test:       	TestFramework_Pagination/first/after_pagination
=== RUN   TestAudit_Delete/delete_existing_audit
=== RUN   TestAudit_Create_Validation/name_with_carriage_return
=== RUN   TestMeasure_Query/query_with_non-existent_ID_returns_nil
=== NAME  TestRBAC/owner_can_list_controls
    rbac_test.go:1249: 
        	Error Trace:	/Users/gearnode/Developer/probo/probo/e2e/console/rbac_test.go:1249
        	Error:      	Received unexpected error:
        	            	no permissions defined for action totalCount on entity Framework
        	Test:       	TestRBAC/owner_can_list_controls
        	Messages:   	expected request to be allowed
=== RUN   TestRBAC/admin_can_list_controls
=== NAME  TestFramework_Pagination/first/after_pagination
    framework_test.go:1385: 
        	Error Trace:	/Users/gearnode/Developer/probo/probo/e2e/console/framework_test.go:1385
        	Error:      	"[]" should have 2 item(s), but has 0
        	Test:       	TestFramework_Pagination/first/after_pagination
    framework_test.go:1386: 
        	Error Trace:	/Users/gearnode/Developer/probo/probo/e2e/console/framework_test.go:1386
        	Error:      	Should be true
        	Test:       	TestFramework_Pagination/first/after_pagination
=== RUN   TestFramework_Pagination/last/before_pagination
=== RUN   TestAudit_Create_Validation/name_with_null_byte
=== RUN   TestMeasure_OmittableDescription/set_description_again
=== NAME  TestMeasure_Query/query_with_non-existent_ID_returns_nil
    measure_test.go:737: 
        	Error Trace:	/Users/gearnode/Developer/probo/probo/e2e/console/measure_test.go:737
        	Error:      	Received unexpected error:
        	            	invalid length for GID: got 32, want 24
        	Test:       	TestMeasure_Query/query_with_non-existent_ID_returns_nil
--- FAIL: TestMeasure_Query (0.09s)
    --- FAIL: TestMeasure_Query/query_with_non-existent_ID_returns_nil (0.01s)
=== CONT  TestAsset_Delete
=== NAME  TestRBAC/admin_can_list_controls
    rbac_test.go:1249: 
        	Error Trace:	/Users/gearnode/Developer/probo/probo/e2e/console/rbac_test.go:1249
        	Error:      	Received unexpected error:
        	            	no permissions defined for action totalCount on entity Framework
        	Test:       	TestRBAC/admin_can_list_controls
        	Messages:   	expected request to be allowed
=== RUN   TestRBAC/viewer_can_list_controls
=== RUN   TestAudit_Create_Validation/name_with_tab_character
=== NAME  TestFramework_Pagination/last/before_pagination
    framework_test.go:1431: 
        	Error Trace:	/Users/gearnode/Developer/probo/probo/e2e/console/framework_test.go:1431
        	Error:      	"[{{Hdq8LCSQAKAAAQAAAZrUbtO-Y3KfocHI Pagination Framework 4}} {{Hdq8LCSQAKAAAQAAAZrUbtOzZ9eWxB2W Pagination Framework 3}} {{Hdq8LCSQAKAAAQAAAZrUbtOpWd2ya-1K Pagination Framework 2}} {{Hdq8LCSQAKAAAQAAAZrUbtOf2pC9rips Pagination Framework 1}} {{Hdq8LCSQAKAAAQAAAZrUbtOSQfeZXXZ_ Pagination Framework 0}}]" should have 2 item(s), but has 5
        	Test:       	TestFramework_Pagination/last/before_pagination
    framework_test.go:1432: 
        	Error Trace:	/Users/gearnode/Developer/probo/probo/e2e/console/framework_test.go:1432
        	Error:      	Should be true
        	Test:       	TestFramework_Pagination/last/before_pagination
--- FAIL: TestFramework_Pagination (0.18s)
    --- FAIL: TestFramework_Pagination/first/after_pagination (0.02s)
    --- FAIL: TestFramework_Pagination/last/before_pagination (0.01s)
=== CONT  TestAsset_Update
=== RUN   TestFramework_TenantIsolation/cannot_read_framework_from_another_organization
--- PASS: TestAudit_Delete (0.11s)
    --- PASS: TestAudit_Delete/delete_existing_audit (0.02s)
=== CONT  TestFramework_SubResolvers
=== RUN   TestMeasure_OmittableDescription/update_without_description_preserves_it
=== RUN   TestAudit_Create_Validation/name_with_zero-width_space
=== RUN   TestFramework_TenantIsolation/cannot_update_framework_from_another_organization
=== NAME  TestRBAC/viewer_can_list_controls
    rbac_test.go:1249: 
        	Error Trace:	/Users/gearnode/Developer/probo/probo/e2e/console/rbac_test.go:1249
        	Error:      	Received unexpected error:
        	            	no permissions defined for action totalCount on entity Framework
        	Test:       	TestRBAC/viewer_can_list_controls
        	Messages:   	expected request to be allowed
=== RUN   TestRBAC/owner_can_create_measure
=== RUN   TestAudit_Create_Validation/name_with_zero-width_joiner
=== RUN   TestAudit_Update_Validation/invalid_ID_format
--- PASS: TestMeasure_Timestamps (0.14s)
    --- PASS: TestMeasure_Timestamps/createdAt_and_updatedAt_are_set_on_create (0.01s)
    --- PASS: TestMeasure_Timestamps/updatedAt_changes_on_update (0.04s)
=== RUN   TestFramework_TenantIsolation/cannot_delete_framework_from_another_organization
--- PASS: TestMeasure_OmittableDescription (0.15s)
    --- PASS: TestMeasure_OmittableDescription/update_with_new_description (0.02s)
    --- PASS: TestMeasure_OmittableDescription/update_with_null_description_clears_it (0.01s)
    --- PASS: TestMeasure_OmittableDescription/set_description_again (0.01s)
    --- PASS: TestMeasure_OmittableDescription/update_without_description_preserves_it (0.01s)
=== RUN   TestFramework_RBAC/create/admin_can_create
=== RUN   TestAudit_Update/update_name
=== NAME  TestAudit_Update_Validation/invalid_ID_format
    audit_test.go:522: 
        	Error Trace:	/Users/gearnode/Developer/probo/probo/e2e/console/audit_test.go:522
        	Error:      	"illegal base64 data at input byte 16" does not contain "id"
        	Test:       	TestAudit_Update_Validation/invalid_ID_format
=== RUN   TestAudit_Update_Validation/name_with_HTML_tags
=== RUN   TestAudit_Create_Validation/name_with_right-to-left_override
=== RUN   TestFramework_TenantIsolation/cannot_list_frameworks_from_another_organization
=== RUN   TestRBAC/admin_can_create_measure
--- FAIL: TestAudit_Create_Validation (0.19s)
    --- PASS: TestAudit_Create_Validation/missing_organizationId (0.01s)
    --- PASS: TestAudit_Create_Validation/missing_frameworkId (0.01s)
    --- PASS: TestAudit_Create_Validation/name_with_HTML_tags (0.01s)
    --- FAIL: TestAudit_Create_Validation/name_with_angle_brackets (0.01s)
    --- PASS: TestAudit_Create_Validation/name_with_newline (0.01s)
    --- PASS: TestAudit_Create_Validation/name_with_carriage_return (0.01s)
    --- PASS: TestAudit_Create_Validation/name_with_null_byte (0.01s)
    --- PASS: TestAudit_Create_Validation/name_with_tab_character (0.01s)
    --- PASS: TestAudit_Create_Validation/name_with_zero-width_space (0.01s)
    --- PASS: TestAudit_Create_Validation/name_with_zero-width_joiner (0.01s)
    --- PASS: TestAudit_Create_Validation/name_with_right-to-left_override (0.01s)
=== RUN   TestAudit_Update_Validation/name_with_angle_brackets
--- PASS: TestFramework_TenantIsolation (0.21s)
    --- PASS: TestFramework_TenantIsolation/cannot_read_framework_from_another_organization (0.01s)
    --- PASS: TestFramework_TenantIsolation/cannot_update_framework_from_another_organization (0.01s)
    --- PASS: TestFramework_TenantIsolation/cannot_delete_framework_from_another_organization (0.01s)
    --- PASS: TestFramework_TenantIsolation/cannot_list_frameworks_from_another_organization (0.01s)
=== RUN   TestRBAC/viewer_cannot_create_measure
=== NAME  TestAudit_Update_Validation/name_with_angle_brackets
    audit_test.go:522: 
        	Error Trace:	/Users/gearnode/Developer/probo/probo/e2e/console/audit_test.go:522
        	Error:      	"name must not contain HTML tags" does not contain "angle brackets"
        	Test:       	TestAudit_Update_Validation/name_with_angle_brackets
=== RUN   TestAudit_Update_Validation/name_with_newline
=== RUN   TestRBAC/owner_can_update_measure
=== RUN   TestAudit_Update/update_to_IN_PROGRESS_state
=== RUN   TestAudit_Update_Validation/name_with_carriage_return
=== RUN   TestAudit_Update_Validation/name_with_null_byte
=== RUN   TestAudit_RBAC/create/viewer_cannot_create
=== RUN   TestRBAC/admin_can_update_measure
=== RUN   TestAudit_Create/with_full_details
=== RUN   TestAudit_Update_Validation/name_with_tab_character
=== RUN   TestAsset_Types/PHYSICAL
=== RUN   TestAudit_Update/update_to_COMPLETED_state
=== RUN   TestRBAC/viewer_cannot_update_measure
=== RUN   TestAudit_Update_Validation/name_with_zero-width_space
=== RUN   TestAudit_Create/with_NOT_STARTED_state
=== RUN   TestRBAC/owner_can_delete_measure
=== RUN   TestAsset_Types/VIRTUAL
=== RUN   TestAudit_Update_Validation/name_with_zero-width_joiner
=== RUN   TestAudit_Create/with_IN_PROGRESS_state
=== RUN   TestAudit_Update_Validation/name_with_right-to-left_override
--- PASS: TestAsset_Types (0.10s)
    --- PASS: TestAsset_Types/PHYSICAL (0.01s)
    --- PASS: TestAsset_Types/VIRTUAL (0.01s)
=== RUN   TestAudit_Update/update_to_REJECTED_state
--- PASS: TestAsset_List (0.13s)
--- FAIL: TestAudit_Update_Validation (0.16s)
    --- FAIL: TestAudit_Update_Validation/invalid_ID_format (0.01s)
    --- PASS: TestAudit_Update_Validation/name_with_HTML_tags (0.01s)
    --- FAIL: TestAudit_Update_Validation/name_with_angle_brackets (0.01s)
    --- PASS: TestAudit_Update_Validation/name_with_newline (0.01s)
    --- PASS: TestAudit_Update_Validation/name_with_carriage_return (0.01s)
    --- PASS: TestAudit_Update_Validation/name_with_null_byte (0.01s)
    --- PASS: TestAudit_Update_Validation/name_with_tab_character (0.01s)
    --- PASS: TestAudit_Update_Validation/name_with_zero-width_space (0.01s)
    --- PASS: TestAudit_Update_Validation/name_with_zero-width_joiner (0.01s)
    --- PASS: TestAudit_Update_Validation/name_with_right-to-left_override (0.01s)
=== RUN   TestRBAC/admin_can_delete_measure
=== RUN   TestAudit_Create/with_COMPLETED_state
=== RUN   TestAudit_Create/with_REJECTED_state
=== RUN   TestAudit_Update/update_to_OUTDATED_state
=== RUN   TestFramework_SubResolvers/controls_sub-resolver_returns_empty_list
=== RUN   TestRBAC/viewer_cannot_delete_measure
--- PASS: TestAsset_Delete (0.10s)
=== RUN   TestAudit_Create/with_OUTDATED_state
=== RUN   TestFramework_SubResolvers/organization_sub-resolver
--- PASS: TestAudit_Create (0.14s)
    --- PASS: TestAudit_Create/with_full_details (0.01s)
    --- PASS: TestAudit_Create/with_NOT_STARTED_state (0.01s)
    --- PASS: TestAudit_Create/with_IN_PROGRESS_state (0.01s)
    --- PASS: TestAudit_Create/with_COMPLETED_state (0.01s)
    --- PASS: TestAudit_Create/with_REJECTED_state (0.01s)
    --- PASS: TestAudit_Create/with_OUTDATED_state (0.01s)
--- PASS: TestAudit_Update (0.17s)
    --- PASS: TestAudit_Update/update_name (0.02s)
    --- PASS: TestAudit_Update/update_to_IN_PROGRESS_state (0.02s)
    --- PASS: TestAudit_Update/update_to_COMPLETED_state (0.02s)
    --- PASS: TestAudit_Update/update_to_REJECTED_state (0.02s)
    --- PASS: TestAudit_Update/update_to_OUTDATED_state (0.01s)
=== RUN   TestRBAC/owner_can_list_measures
--- PASS: TestFramework_SubResolvers (0.10s)
    --- PASS: TestFramework_SubResolvers/controls_sub-resolver_returns_empty_list (0.01s)
    --- PASS: TestFramework_SubResolvers/organization_sub-resolver (0.01s)
--- PASS: TestAsset_Update (0.10s)
=== RUN   TestRBAC/admin_can_list_measures
=== RUN   TestRBAC/viewer_can_list_measures
=== RUN   TestMeasure_RBAC/update
=== RUN   TestMeasure_RBAC/update/owner_can_update
=== RUN   TestRBAC/owner_can_create_task
=== RUN   TestRBAC/admin_can_create_task
=== RUN   TestRBAC/viewer_cannot_create_task
=== RUN   TestRBAC/owner_can_update_task
=== RUN   TestRBAC/admin_can_update_task
=== RUN   TestRBAC/viewer_cannot_update_task
=== RUN   TestRBAC/owner_can_delete_task
=== RUN   TestRBAC/admin_can_delete_task
=== RUN   TestRBAC/viewer_cannot_delete_task
=== RUN   TestRBAC/owner_can_list_tasks
=== RUN   TestRBAC/admin_can_list_tasks
=== RUN   TestFramework_RBAC/create/viewer_cannot_create
=== RUN   TestRBAC/viewer_can_list_tasks
=== RUN   TestRBAC/owner_can_create_risk
=== RUN   TestRBAC/admin_can_create_risk
=== RUN   TestRBAC/viewer_cannot_create_risk
=== RUN   TestRBAC/owner_can_update_risk
=== RUN   TestRBAC/admin_can_update_risk
=== RUN   TestMeasure_RBAC/update/admin_can_update
=== RUN   TestRBAC/viewer_cannot_update_risk
=== RUN   TestAudit_RBAC/update
=== RUN   TestAudit_RBAC/update/owner_can_update
=== RUN   TestRBAC/owner_can_delete_risk
=== RUN   TestRBAC/admin_can_delete_risk
=== RUN   TestRBAC/viewer_cannot_delete_risk
=== RUN   TestRBAC/owner_can_list_risks
=== RUN   TestRBAC/admin_can_list_risks
=== RUN   TestRBAC/viewer_can_list_risks
=== RUN   TestRBAC/owner_can_create_people
=== RUN   TestRBAC/admin_can_create_people
=== RUN   TestRBAC/viewer_cannot_create_people
=== RUN   TestRBAC/owner_can_update_people
    rbac_test.go:1249: 
        	Error Trace:	/Users/gearnode/Developer/probo/probo/e2e/console/rbac_test.go:1249
        	Error:      	Received unexpected error:
        	            	internal server error
        	Test:       	TestRBAC/owner_can_update_people
        	Messages:   	expected request to be allowed
=== RUN   TestRBAC/admin_can_update_people
    rbac_test.go:1249: 
        	Error Trace:	/Users/gearnode/Developer/probo/probo/e2e/console/rbac_test.go:1249
        	Error:      	Received unexpected error:
        	            	internal server error
        	Test:       	TestRBAC/admin_can_update_people
        	Messages:   	expected request to be allowed
=== RUN   TestRBAC/viewer_cannot_update_people
=== RUN   TestRBAC/owner_can_delete_people
=== RUN   TestRBAC/admin_can_delete_people
=== RUN   TestRBAC/viewer_cannot_delete_people
=== RUN   TestAudit_RBAC/update/admin_can_update
=== RUN   TestRBAC/owner_can_list_peoples
=== RUN   TestRBAC/admin_can_list_peoples
=== RUN   TestRBAC/viewer_can_list_peoples
=== RUN   TestRBAC/owner_can_create_vendor
=== RUN   TestRBAC/admin_can_create_vendor
=== RUN   TestRBAC/viewer_cannot_create_vendor
=== RUN   TestRBAC/owner_can_update_vendor
=== RUN   TestFramework_RBAC/update
=== RUN   TestFramework_RBAC/update/owner_can_update
=== RUN   TestRBAC/admin_can_update_vendor
=== RUN   TestRBAC/viewer_cannot_update_vendor
=== RUN   TestRBAC/owner_can_delete_vendor
=== RUN   TestRBAC/admin_can_delete_vendor
=== RUN   TestMeasure_RBAC/update/viewer_cannot_update
=== RUN   TestRBAC/viewer_cannot_delete_vendor
=== RUN   TestRBAC/owner_can_list_vendors
=== RUN   TestRBAC/admin_can_list_vendors
=== RUN   TestRBAC/viewer_can_list_vendors
=== RUN   TestRBAC/owner_can_update_organization
=== RUN   TestRBAC/admin_can_update_organization
=== RUN   TestRBAC/viewer_cannot_update_organization
=== RUN   TestRBAC/owner_can_get_organization
=== RUN   TestRBAC/admin_can_get_organization
=== RUN   TestRBAC/viewer_can_get_organization
=== RUN   TestRBAC/owner_can_list_members
=== RUN   TestFramework_RBAC/update/admin_can_update
=== RUN   TestRBAC/admin_can_list_members
=== RUN   TestRBAC/viewer_can_list_members
--- FAIL: TestRBAC (1.08s)
    --- PASS: TestRBAC/owner_can_create_framework (0.01s)
    --- PASS: TestRBAC/admin_can_create_framework (0.01s)
    --- PASS: TestRBAC/viewer_cannot_create_framework (0.01s)
    --- PASS: TestRBAC/owner_can_update_framework (0.01s)
    --- PASS: TestRBAC/admin_can_update_framework (0.01s)
    --- PASS: TestRBAC/viewer_cannot_update_framework (0.01s)
    --- PASS: TestRBAC/owner_can_delete_framework (0.02s)
    --- PASS: TestRBAC/admin_can_delete_framework (0.02s)
    --- PASS: TestRBAC/viewer_cannot_delete_framework (0.02s)
    --- PASS: TestRBAC/owner_can_list_frameworks (0.01s)
    --- PASS: TestRBAC/admin_can_list_frameworks (0.01s)
    --- PASS: TestRBAC/viewer_can_list_frameworks (0.02s)
    --- PASS: TestRBAC/owner_can_create_control (0.01s)
    --- FAIL: TestRBAC/admin_can_create_control (0.01s)
    --- PASS: TestRBAC/viewer_cannot_create_control (0.01s)
    --- PASS: TestRBAC/owner_can_update_control (0.01s)
    --- PASS: TestRBAC/admin_can_update_control (0.01s)
    --- PASS: TestRBAC/viewer_cannot_update_control (0.01s)
    --- PASS: TestRBAC/owner_can_delete_control (0.02s)
    --- PASS: TestRBAC/admin_can_delete_control (0.02s)
    --- FAIL: TestRBAC/viewer_cannot_delete_control (0.02s)
    --- FAIL: TestRBAC/owner_can_list_controls (0.01s)
    --- FAIL: TestRBAC/admin_can_list_controls (0.01s)
    --- FAIL: TestRBAC/viewer_can_list_controls (0.01s)
    --- PASS: TestRBAC/owner_can_create_measure (0.01s)
    --- PASS: TestRBAC/admin_can_create_measure (0.01s)
    --- PASS: TestRBAC/viewer_cannot_create_measure (0.01s)
    --- PASS: TestRBAC/owner_can_update_measure (0.01s)
    --- PASS: TestRBAC/admin_can_update_measure (0.01s)
    --- PASS: TestRBAC/viewer_cannot_update_measure (0.01s)
    --- PASS: TestRBAC/owner_can_delete_measure (0.02s)
    --- PASS: TestRBAC/admin_can_delete_measure (0.01s)
    --- PASS: TestRBAC/viewer_cannot_delete_measure (0.01s)
    --- PASS: TestRBAC/owner_can_list_measures (0.01s)
    --- PASS: TestRBAC/admin_can_list_measures (0.01s)
    --- PASS: TestRBAC/viewer_can_list_measures (0.01s)
    --- PASS: TestRBAC/owner_can_create_task (0.00s)
    --- PASS: TestRBAC/admin_can_create_task (0.00s)
    --- PASS: TestRBAC/viewer_cannot_create_task (0.00s)
    --- PASS: TestRBAC/owner_can_update_task (0.01s)
    --- PASS: TestRBAC/admin_can_update_task (0.00s)
    --- PASS: TestRBAC/viewer_cannot_update_task (0.00s)
    --- PASS: TestRBAC/owner_can_delete_task (0.01s)
    --- PASS: TestRBAC/admin_can_delete_task (0.01s)
    --- PASS: TestRBAC/viewer_cannot_delete_task (0.01s)
    --- PASS: TestRBAC/owner_can_list_tasks (0.00s)
    --- PASS: TestRBAC/admin_can_list_tasks (0.01s)
    --- PASS: TestRBAC/viewer_can_list_tasks (0.00s)
    --- PASS: TestRBAC/owner_can_create_risk (0.00s)
    --- PASS: TestRBAC/admin_can_create_risk (0.00s)
    --- PASS: TestRBAC/viewer_cannot_create_risk (0.00s)
    --- PASS: TestRBAC/owner_can_update_risk (0.00s)
    --- PASS: TestRBAC/admin_can_update_risk (0.00s)
    --- PASS: TestRBAC/viewer_cannot_update_risk (0.00s)
    --- PASS: TestRBAC/owner_can_delete_risk (0.01s)
    --- PASS: TestRBAC/admin_can_delete_risk (0.01s)
    --- PASS: TestRBAC/viewer_cannot_delete_risk (0.01s)
    --- PASS: TestRBAC/owner_can_list_risks (0.01s)
    --- PASS: TestRBAC/admin_can_list_risks (0.00s)
    --- PASS: TestRBAC/viewer_can_list_risks (0.01s)
    --- PASS: TestRBAC/owner_can_create_people (0.00s)
    --- PASS: TestRBAC/admin_can_create_people (0.00s)
    --- PASS: TestRBAC/viewer_cannot_create_people (0.00s)
    --- FAIL: TestRBAC/owner_can_update_people (0.00s)
    --- FAIL: TestRBAC/admin_can_update_people (0.00s)
    --- PASS: TestRBAC/viewer_cannot_update_people (0.00s)
    --- PASS: TestRBAC/owner_can_delete_people (0.01s)
    --- PASS: TestRBAC/admin_can_delete_people (0.01s)
    --- PASS: TestRBAC/viewer_cannot_delete_people (0.01s)
    --- PASS: TestRBAC/owner_can_list_peoples (0.01s)
    --- PASS: TestRBAC/admin_can_list_peoples (0.01s)
    --- PASS: TestRBAC/viewer_can_list_peoples (0.01s)
    --- PASS: TestRBAC/owner_can_create_vendor (0.01s)
    --- PASS: TestRBAC/admin_can_create_vendor (0.00s)
    --- PASS: TestRBAC/viewer_cannot_create_vendor (0.00s)
    --- PASS: TestRBAC/owner_can_update_vendor (0.00s)
    --- PASS: TestRBAC/admin_can_update_vendor (0.00s)
    --- PASS: TestRBAC/viewer_cannot_update_vendor (0.00s)
    --- PASS: TestRBAC/owner_can_delete_vendor (0.01s)
    --- PASS: TestRBAC/admin_can_delete_vendor (0.01s)
    --- PASS: TestRBAC/viewer_cannot_delete_vendor (0.01s)
    --- PASS: TestRBAC/owner_can_list_vendors (0.01s)
    --- PASS: TestRBAC/admin_can_list_vendors (0.01s)
    --- PASS: TestRBAC/viewer_can_list_vendors (0.01s)
    --- PASS: TestRBAC/owner_can_update_organization (0.00s)
    --- PASS: TestRBAC/admin_can_update_organization (0.00s)
    --- PASS: TestRBAC/viewer_cannot_update_organization (0.00s)
    --- PASS: TestRBAC/owner_can_get_organization (0.00s)
    --- PASS: TestRBAC/admin_can_get_organization (0.00s)
    --- PASS: TestRBAC/viewer_can_get_organization (0.00s)
    --- PASS: TestRBAC/owner_can_list_members (0.01s)
    --- PASS: TestRBAC/admin_can_list_members (0.00s)
    --- PASS: TestRBAC/viewer_can_list_members (0.01s)
=== RUN   TestAudit_RBAC/update/viewer_cannot_update
=== RUN   TestMeasure_RBAC/delete
=== RUN   TestMeasure_RBAC/delete/owner_can_delete
=== RUN   TestFramework_RBAC/update/viewer_cannot_update
=== RUN   TestMeasure_RBAC/delete/admin_can_delete
=== RUN   TestAudit_RBAC/delete
=== RUN   TestAudit_RBAC/delete/owner_can_delete
=== RUN   TestAudit_RBAC/delete/admin_can_delete
=== RUN   TestFramework_RBAC/delete
=== RUN   TestFramework_RBAC/delete/owner_can_delete
=== RUN   TestMeasure_RBAC/delete/viewer_cannot_delete
=== RUN   TestFramework_RBAC/delete/admin_can_delete
=== RUN   TestAudit_RBAC/delete/viewer_cannot_delete
=== RUN   TestMeasure_RBAC/read
=== RUN   TestMeasure_RBAC/read/owner_can_read
=== RUN   TestFramework_RBAC/delete/viewer_cannot_delete
=== RUN   TestMeasure_RBAC/read/admin_can_read
=== RUN   TestAudit_RBAC/read
=== RUN   TestAudit_RBAC/read/owner_can_read
=== RUN   TestAudit_RBAC/read/admin_can_read
=== RUN   TestFramework_RBAC/read
=== RUN   TestFramework_RBAC/read/owner_can_read
=== RUN   TestMeasure_RBAC/read/viewer_can_read
=== RUN   TestFramework_RBAC/read/admin_can_read
=== RUN   TestAudit_RBAC/read/viewer_can_read
--- PASS: TestMeasure_RBAC (1.58s)
    --- PASS: TestMeasure_RBAC/create (0.44s)
        --- PASS: TestMeasure_RBAC/create/owner_can_create (0.10s)
        --- PASS: TestMeasure_RBAC/create/admin_can_create (0.18s)
        --- PASS: TestMeasure_RBAC/create/viewer_cannot_create (0.16s)
    --- PASS: TestMeasure_RBAC/update (0.39s)
        --- PASS: TestMeasure_RBAC/update/owner_can_update (0.08s)
        --- PASS: TestMeasure_RBAC/update/admin_can_update (0.15s)
        --- PASS: TestMeasure_RBAC/update/viewer_cannot_update (0.15s)
    --- PASS: TestMeasure_RBAC/delete (0.37s)
        --- PASS: TestMeasure_RBAC/delete/owner_can_delete (0.07s)
        --- PASS: TestMeasure_RBAC/delete/admin_can_delete (0.15s)
        --- PASS: TestMeasure_RBAC/delete/viewer_cannot_delete (0.15s)
    --- PASS: TestMeasure_RBAC/read (0.38s)
        --- PASS: TestMeasure_RBAC/read/owner_can_read (0.08s)
        --- PASS: TestMeasure_RBAC/read/admin_can_read (0.15s)
        --- PASS: TestMeasure_RBAC/read/viewer_can_read (0.15s)
=== RUN   TestFramework_RBAC/read/viewer_can_read
--- PASS: TestAudit_RBAC (1.62s)
    --- PASS: TestAudit_RBAC/create (0.46s)
        --- PASS: TestAudit_RBAC/create/owner_can_create (0.11s)
        --- PASS: TestAudit_RBAC/create/admin_can_create (0.19s)
        --- PASS: TestAudit_RBAC/create/viewer_cannot_create (0.16s)
    --- PASS: TestAudit_RBAC/update (0.39s)
        --- PASS: TestAudit_RBAC/update/owner_can_update (0.09s)
        --- PASS: TestAudit_RBAC/update/admin_can_update (0.15s)
        --- PASS: TestAudit_RBAC/update/viewer_cannot_update (0.15s)
    --- PASS: TestAudit_RBAC/delete (0.39s)
        --- PASS: TestAudit_RBAC/delete/owner_can_delete (0.08s)
        --- PASS: TestAudit_RBAC/delete/admin_can_delete (0.15s)
        --- PASS: TestAudit_RBAC/delete/viewer_cannot_delete (0.16s)
    --- PASS: TestAudit_RBAC/read (0.39s)
        --- PASS: TestAudit_RBAC/read/owner_can_read (0.08s)
        --- PASS: TestAudit_RBAC/read/admin_can_read (0.16s)
        --- PASS: TestAudit_RBAC/read/viewer_can_read (0.15s)
--- PASS: TestFramework_RBAC (1.55s)
    --- PASS: TestFramework_RBAC/create (0.40s)
        --- PASS: TestFramework_RBAC/create/owner_can_create (0.09s)
        --- PASS: TestFramework_RBAC/create/admin_can_create (0.16s)
        --- PASS: TestFramework_RBAC/create/viewer_cannot_create (0.15s)
    --- PASS: TestFramework_RBAC/update (0.39s)
        --- PASS: TestFramework_RBAC/update/owner_can_update (0.08s)
        --- PASS: TestFramework_RBAC/update/admin_can_update (0.15s)
        --- PASS: TestFramework_RBAC/update/viewer_cannot_update (0.16s)
    --- PASS: TestFramework_RBAC/delete (0.39s)
        --- PASS: TestFramework_RBAC/delete/owner_can_delete (0.08s)
        --- PASS: TestFramework_RBAC/delete/admin_can_delete (0.15s)
        --- PASS: TestFramework_RBAC/delete/viewer_cannot_delete (0.15s)
    --- PASS: TestFramework_RBAC/read (0.37s)
        --- PASS: TestFramework_RBAC/read/owner_can_read (0.08s)
        --- PASS: TestFramework_RBAC/read/admin_can_read (0.15s)
        --- PASS: TestFramework_RBAC/read/viewer_can_read (0.14s)
FAIL
FAIL	go.probo.inc/probo/e2e/console	3.912s
FAIL
